ic_accountid,account_name,account_url,account_addressstreet,account_addresscity,account_addressstate,account_addresszip,account_country,account_continent,account_countrycode,account_continentcode,account_industry,account_subindustry,account_gicscode,account_size,account_linkedin,account_phone,account_revenue,account_employees,account_desc,duns_number,parent_duns,sic_code,naics_code,ultimate_parent,account_fb,account_fbfollowers,account_twitter,abm_code,global_duit,regional_duit,global_dumarketing,regional_dumarketing,country_dumarketing,global_dusales,regional_dusales,country_dusales,global_duengg,regional_duengg,country_duengg,global_dufinance,regional_dufinance,country_dufinance,global_duadmin,regional_duadmin,country_duadmin,global_duanalytics,regional_duanalytics,country_duanalytics,account_instafollowers,account_insta,account_linkedinfollowers,account_twitterfollowers,web_traffic,technographic,companytag
uai01124574374,Verint Systems Witness Actionable Solutions,www.verint.com,4 Rose Ln,Stoneham,Massachusetts,2180,United States,AMER,US,NA,IT Services,It Consulting & Other Services,451020,Medium,NULL,#ERROR!,$10M-$50M,100-499,NULL,NULL,NULL,7373,541512,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"{""technographic"": [""AddThis"", ""Adobe (Unspecified Product)"", ""Adobe Captivate"", ""Adobe Creative Cloud"", ""Adobe Dreamweaver"", ""Adobe Illustrator"", ""Adobe Photoshop CC"", ""Adobe Sign"", ""AdRoll"", ""Akamai (Unspecified Product)"", ""SOASTA"", ""Alert Logic"", ""Amazon AWS"", ""Amazon AWS Identity and Access Management (IAM)"", ""Amazon CloudFront"", ""Amazon DynamoDB"", ""Amazon EC2"", ""Amazon Elasticsearch Service"", ""Amazon Relational Database Service (RDS)"", ""Amazon Route 53"", ""Amazon S3"", ""Amazon Web Hosting"", ""AWS CloudFormation"", ""AWS Lambda"", ""AngularJS"", ""Apple (Unspecified Product)"", ""Mac OS"", ""Appligent"", ""AppNexus"", ""Articulate Storyline"", ""Atlassian (Unspecified Product)"", ""Atlassian JIRA"", ""Avaya (Unspecified Product)"", ""Avaya (Unspecified Product)"", ""BA Insight"", ""Balsamiq"", ""BootstrapCDN"", ""Canonical Ubuntu"", ""Resin"", ""Savvis DNS"", ""Savvis Hosting"", ""Changepoint"", ""Chef"", ""Cisco 2800 Series Routers"", ""Cisco Adaptive Security Appliances"", ""Cisco Firewalls"", ""Cisco Identity Services Engine"", ""Cisco Routers"", ""Cisco WebEx"", ""Cisco WebEx"", ""SourceFire"", ""Citrix (Unspecified Product)"", ""Citrix (Unspecified Product)"", ""Citrix Hypervisor"", ""Citrix VDI-in-a-Box"", ""CloudFlare CDN"", ""Comodo UserTrust"", ""Crazy Egg"", ""Cucumber"", ""Cvent"", ""Dell EMC Disaster Recovery"", ""Demandbase"", ""Docker"", ""DreamHost Hosting"", ""DynDNS"", ""Eclipse IDE"", ""Hudson"", ""Elasticsearch"", ""Kibana"", ""Exact"", ""Exact Macola"", ""F5 APM"", ""F5 ASM"", ""F5 BIG-IP"", ""F5 Networks"", ""Facebook Web Custom Audiences"", ""Facebook Widget"", ""Facebook-for-Websites"", ""ReactJS"", ""FairWarning"", ""FinancialForce"", ""FinancialForce Accounting"", ""FinancialForce PSA"", ""Fortinet"", ""Ajax"", ""JavaScript"", ""Genesys (Unspecified Product)"", ""Git"", ""GitHub"", ""Keras"", ""GitLab"", ""GoDaddy Hosting"", ""Android OS"", ""Cloud Translation API"", ""Google"", ""Google Ad Manager"", ""Google Ads"", ""Google AdSense"", ""Google AdWords Conversion"", ""Google Analytics"", ""Google API"", ""Google G Suite"", ""Google Golang"", ""Google Maps"", ""Google Marketing Platform"", ""Google Plus One"", ""Google Tag Manager"", ""reCAPTCHA"", ""TensorFlow"", ""Gravity Forms"", ""HashiCorp Terraform"", ""HPE Blade Servers"", ""IBM Db2"", ""IBM ILOG"", ""IBM Server"", ""IBM System p Server"", ""IBM WebSphere"", ""Jenkins"", ""IntelliJ"", ""JetBrains"", ""TeamCity"", ""Kubernetes"", ""Bizo"", ""LinkedIn Recruiter"", ""LogicMonitor"", ""Mailchimp"", ""McKesson"", ""MediaMath"", ""Micro Focus LoadRunner"", ""Micro Focus Quality Center Enterprise (QC)"", ""ASP.NET"", ""Azure DNS"", ""BizTalk Server"", ""C#"", ""Microsoft Access"", ""Microsoft Active Directory Federation Services"", ""Microsoft Azure DevOps Server"", ""Microsoft Dynamics CRM"", ""Microsoft Exchange 2007"", ""Microsoft Exchange 2016"", ""Microsoft Exchange Server"", ""Microsoft Hyper-V Server"", ""Microsoft IIS"", ""Microsoft Office"", ""Microsoft Office"", ""Microsoft Office 365"", ""Microsoft Outlook"", ""Microsoft PowerPoint"", ""Microsoft PowerPoint"", ""Microsoft Project"", ""Microsoft Project"", ""Microsoft SharePoint"", ""Microsoft SQL Server 2008"", ""Microsoft SQL Server 2012"", ""Microsoft SQL Server 2014"", ""Microsoft SQL Server Integration Services"", ""Microsoft SQL Server Reporting Services"", ""Microsoft Visio"", ""Microsoft Visual Basic"", ""Microsoft Windows 7"", ""Microsoft.NET"", ""Microsoft.NET"", ""Transact-SQL"", ""Visual Basic.NET"", ""Windows Live Writer"", ""Windows Server 2008"", ""Windows Server 2012"", ""Windows XP"", ""Mule ESB"", ""Mulesoft"", ""Nagios"", ""NetApp (Unspecified Product)"", ""Neustar"", ""Nortel"", ""ON24"", ""CentOS"", ""Drupal"", ""Flask"", ""Lightbox"", ""Linux"", ""Linux"", ""MariaDB"", ""Node.js"", ""OpenStack"", ""R Project"", ""scikit-learn"", ""OpenID"", ""BlueKai"", ""Eloqua"", ""Enterprise JavaBeans (EJB)"", ""J2EE"", ""Java"", ""MySQL"", ""Oracle 10g"", ""Oracle 11g Enterprise Edition"", ""Oracle 12c"", ""Oracle Customer Order Management"", ""Oracle Database"", ""Oracle E-Business"", ""Oracle ERP"", ""Oracle Essbase"", ""Oracle Fusion"", ""Oracle Fusion Middleware"", ""Oracle Human Resources"", ""Oracle Hyperion Planning"", ""Oracle InQuira"", ""Oracle Order Management"", ""Oracle Sales"", ""Oracle WebLogic"", ""Oracle XML Publisher"", ""PL/SQL"", ""Solaris"", ""Taleo (Unspecified Product)"", ""NetSuite OpenAir"", ""Perforce"", ""Perl"", ""Pivotal RabbitMQ"", ""Pivotal Software"", ""PostgreSQL"", ""Protiviti"", ""Puppet Enterprise"", ""Pure Storage"", ""Python"", ""PyTorch"", ""Rackspace"", ""Rackspace Hosting"", ""Ranorex Studio"", ""Ansible"", ""Red Hat (Unspecified Product)"", ""WildFly"", ""Riverbed Technology (Unspecified Product)"", ""Wireshark"", ""Ruby on Rails"", ""Salesforce.com Force.com"", ""Salesforce.com Service Cloud"", ""SaltStack"", ""Concur (Unspecified Product)"", ""SAP BusinessObjects BI"", ""SAP Crystal Reports"", ""SAP Sales"", ""SAP Sales Cloud"", ""Epson"", ""Selenium"", ""Sencha"", ""ServiceNow"", ""ServiceNow Asset Management"", ""ShareThis"", ""SolarWinds (Unspecified Product)"", ""SonarQube"", ""Splunk"", ""SQLite"", ""StackPath"", ""Talend"", ""Telligent Community"", ""Telligent Community"", ""TestNG"", ""Apache (Unspecified Product)"", ""Apache ActiveMQ"", ""Apache Ant"", ""Apache Cassandra"", ""Apache Hadoop"", ""Apache HTTP Server"", ""Apache JMeter"", ""Apache Kafka"", ""Apache Lucene"", ""Apache Maven"", ""Apache Solr"", ""Apache Tomcat"", ""jQuery"", ""Unix"", ""PHP"", ""Thomson Reuters (Unspecified Product)"", ""Thomson Reuters ONESOURCE"", ""TowerData"", ""Twilio"", ""Twitter"", ""Twitter Analytics"", ""Twitter Cards"", ""Twitter Tweet Button"", ""Xactware (Unspecified Product)"", ""Visual Website Optimizer"", ""VMware (Unspecified Product)"", ""VMware (Unspecified Product)"", ""VMware ESXi"", ""VMware NSX"", ""VMware vCenter"", ""VMware vCloud"", ""VMware vCloud Hybrid Service"", ""VMware Virtual Infrastructure"", ""VMware vRealize"", ""VMware vSphere"", ""Watir"", ""Wintertree"", ""FlexSlider"", ""WooCommerce"", ""WordPress"", ""HTML"", ""Xerox (Unspecified Product)"", ""Yahoo Store"", ""Youtube"", ""Zendesk"", ""Zscaler""]}",null
uai01125906282,Presskits,www.presskits.com,120 campanelli dr,braintree,Massachusetts,2184,United States,AMER,US,NA,IT Services,It Consulting & Other Services,451020,Soho,NULL,#ERROR!,$0-$1M,1-9,NULL,NULL,NULL,7373,541512,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"{""technographic"": [""Comm100"", ""Comodo UserTrust"", ""Comscore"", ""Ajax"", ""Google"", ""Google Analytics"", ""Google Font API"", ""Google Hosted jQuery"", ""Google Hosted Libraries"", ""Hostgator Hosting"", ""Magento (Unspecified Product)"", ""nginx"", ""ShareThis"", ""jQuery""]}",null
uai01123784364,Alternative Technology Group Llc,www.alttechgroup.com,220 forbes rd ste 405,braintree,Massachusetts,2184,United States,AMER,US,NA,IT Services,It Consulting & Other Services,451020,Small,NULL,#ERROR!,$1M-$10M,10-99,NULL,NULL,NULL,7373,541512,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"{""technographic"": [""Amazon AWS"", ""Amazon EC2"", ""Amazon Elastic Load Balancing"", ""Amazon Web Hosting"", ""Google Analytics"", ""Wix.com"", ""HTML""]}",null
uai01125859474,Oconnor & Drew P C,www.ocd.com,25 Braintree Hill Office Park 102,Braintree,Massachusetts,2184,United States,AMER,US,NA,IT Services,It Consulting & Other Services,451020,Medium,NULL,#ERROR!,$10M-$50M,100-499,NULL,NULL,NULL,7373,541512,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"{""technographic"": [""BlueHost Hosting"", ""Cvent"", ""Google"", ""Google Analytics"", ""Google Font API"", ""Google Maps"", ""Google Marketing Platform"", ""reCAPTCHA"", ""HubSpot"", ""Microsoft Office"", ""Windows Live Writer"", ""nginx"", ""jQuery"", ""Twitter"", ""Wolters Kluwer (Unspecified Product)"", ""Wolters Kluwer CCH"", ""WordPress"", ""HTML"", ""Youtube""]}",null
uai01125726907,Jpa Management Llc,www.jpacompanies.com,45 Braintree Hill Park Ste 402,Braintree,Massachusetts,2184,United States,AMER,US,NA,IT Services,It Consulting & Other Services,451020,Medium,NULL,#ERROR!,$10M-$50M,100-499,NULL,NULL,NULL,7373,541512,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"{""technographic"": [""Microsoft Exchange Server"", ""WordPress""]}",null
uai01123657775,Fruit Center Marketplace,www.fruitcentermarketplace.com,10 Bassett St,Milton,Florida,2186,United States,AMER,US,NA,IT Services,It Consulting & Other Services,451020,Small,NULL,#ERROR!,$10M-$50M,10-99,NULL,NULL,NULL,7373,541512,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"{""technographic"": [""GoDaddy Hosting"", ""Google Analytics"", ""Google Maps"", ""Gravity Forms"", ""Microsoft Exchange Server"", ""Modernizr"", ""nginx"", ""Wufoo"", ""Apache (Unspecified Product)"", ""Apache HTTP Server"", ""jQuery"", ""WordPress"", ""HTML"", ""Yoast"", ""Youtube""]}",null
uai01125826894,Mre Inc,www.mreinc.org,600 Canton Ave,Milton,Massachusetts,2186,United States,AMER,US,NA,IT Services,It Consulting & Other Services,451020,Medium,NULL,#ERROR!,$10M-$50M,100-499,NULL,NULL,NULL,7373,541512,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"{""technographic"": [""Google Analytics"", ""Parallels"", ""Parallels Plesk"", ""Apache (Unspecified Product)"", ""Apache HTTP Server"", ""HTML""]}",null
uai01125447325,Boomwriter,www.boomwriter.com,7 Pleasant St,Milton,Massachusetts,2186,United States,AMER,US,NA,IT Services,It Consulting & Other Services,451020,Soho,NULL,#ERROR!,$1M-$10M,1-9,NULL,NULL,NULL,7373,541512,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"{""technographic"": [""1&1"", ""AddThis"", ""Adobe (Unspecified Product)"", ""Adobe Typekit"", ""Amazon AWS"", ""Amazon EC2"", ""Amazon Route 53"", ""Amazon Web Hosting"", ""Facebook Web Custom Audiences"", ""Facebook-for-Websites"", ""Facebook-SDK"", ""JavaScript"", ""Google"", ""Google Ad Manager"", ""Google Analytics"", ""Google G Suite"", ""Google Plus One"", ""Google Tag Manager"", ""reCAPTCHA"", ""MailChimp Mandrill"", ""ASP.NET"", ""Microsoft IIS"", ""Modernizr"", ""MooTools"", ""Stripe"", ""jQuery"", ""Twitter Cards"", ""Twitter Tweet Button"", ""GeoTrust"", ""Verisign (Unspecified Product)"", ""HTML"", ""Youtube""]}",null
uai01123521253,Gb Solutions,www.gbsolutions.biz,359 East St,East Weymouth,Massachusetts,2189,United States,AMER,US,NA,IT Services,It Consulting & Other Services,451020,Small,NULL,#ERROR!,$1M-$10M,10-99,NULL,NULL,NULL,7373,541512,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"{""technographic"": [""GoDaddy Hosting"", ""Gravatar"", ""Apache (Unspecified Product)"", ""Apache HTTP Server"", ""jQuery"", ""WordPress""]}",null
uai01125545213,Data Boiler Technologies Llc,www.databoiler.com,Po Box 181,Weymouth,Massachusetts,2191,United States,AMER,US,NA,IT Services,It Consulting & Other Services,451020,Soho,NULL,#ERROR!,$0-$1M,1-9,NULL,NULL,NULL,7373,541512,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"{""technographic"": [""GoDaddy Hosting"", ""Apache (Unspecified Product)"", ""Apache HTTP Server"", ""HTML""]}",null
uai01126022285,Synchrony Innovations,www.synchronyinnovations.com,800 Boylston St,Boston,Massachusetts,2199,United States,AMER,US,NA,IT Services,It Consulting & Other Services,451020,Soho,NULL,#ERROR!,$1M-$10M,1-9,NULL,NULL,NULL,7373,541512,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"{""technographic"": [""Google Analytics"", ""Drupal"", ""jQuery"", ""PHP"", ""FlexSlider"", ""WooCommerce"", ""HTML"", ""Youtube""]}",null
uai01129299135,Cloud Spectator Llc,www.cloudspectator.com,800 Boylston St Fl 16,Boston,Massachusetts,2199,United States,AMER,US,NA,IT Services,It Consulting & Other Services,451020,Small,NULL,#ERROR!,$0-$1M,10-99,NULL,NULL,NULL,7373,541512,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"{""technographic"": [""Adobe (Unspecified Product)"", ""Adobe Creative Cloud"", ""Adobe Photoshop CC"", ""CloudFlare CDN"", ""Ajax"", ""JavaScript"", ""Google"", ""Google Analytics"", ""Google G Suite"", ""Google Tag Manager"", ""HubSpot"", ""Mailchimp"", ""Microsoft Office"", ""Microsoft PowerPoint"", ""Windows Live Writer"", ""Modernizr"", ""Linux"", ""nginx"", ""Red Hat (Unspecified Product)"", ""Salesforce CRM"", ""ShareThis"", ""jQuery"", ""PHP"", ""Twitter Cards"", ""WooCommerce"", ""WordPress"", ""HTML""]}",null
uai01124076447,Accenture Ai,www.accenture.com,888 Boylston Street 13Th Floor,Boston,Massachusetts,2199,United States,AMER,US,NA,IT Services,It Consulting & Other Services,451020,Enterprise,NULL,#ERROR!,$50M-$100M,1000+,NULL,NULL,NULL,7373,541512,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"{""technographic"": [""Actipro"", ""Alexsys"", ""Automation Anywhere"", ""Elementool"", ""ExaGrid"", ""Funnel"", ""Gaglers"", ""MyEclipse"", ""eVSM"", ""Hitslink"", ""HPE 3PAR StoreServ"", ""HPE Helion"", ""HPE StoreOnce"", ""JIDE"", ""Lexalytics"", ""Mentimeter"", ""MercuryGate"", ""Microsoft Office"", ""Microsoft Office 365"", ""Mulesoft"", ""Nevron (Unspecified Product)"", ""Pegasystems"", ""Ping Identity (Unspecified Product)"", ""Navicat"", ""Qarbon"", ""QualysGuard"", ""ReTargeter"", ""Sencha"", ""Tevron"", ""Tint"", ""TransPerfect"", ""Upwork"", ""VersionOne"", ""Enablon"", ""Worksoft"", ""Zenoss"", ""ZoomInfo""]}",null
uai01125696907,Infopay,www.infopay.com,Po Box 990043,Boston,Massachusetts,2199,United States,AMER,US,NA,IT Services,It Consulting & Other Services,451020,Small,NULL,#ERROR!,$1M-$10M,10-99,NULL,NULL,NULL,7373,541512,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"{""technographic"": [""Amazon AWS"", ""Amazon EC2"", ""Amazon Web Hosting"", ""Booker Software"", ""JavaScript"", ""Google"", ""Google Analytics"", ""Google G Suite"", ""reCAPTCHA"", ""Modernizr"", ""PayPal"", ""Salesforce CRM"", ""Salesforce.com Desk.com"", ""Apache (Unspecified Product)"", ""Apache HTTP Server"", ""jQuery"", ""PHP"", ""Virtacore"", ""WordPress"", ""HTML""]}",null
uai01123928750,Citisoft Inc,www.citisoft.com,303 congress st fl 15,boston,MA,2210,United States,AMER,US,NA,IT Services,It Consulting & Other Services,451020,Small,NULL,#ERROR!,$1M-$10M,10-99,NULL,NULL,NULL,7373,541512,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"{""technographic"": [""Eagle Data Management"", ""Eagle STAR"", ""Ajax"", ""Google"", ""Google Ad Manager"", ""Google Analytics"", ""Google Hosted jQuery"", ""Google Hosted Libraries"", ""Google Maps"", ""Google Tag Manager"", ""reCAPTCHA"", ""HubSpot"", ""Azure DNS"", ""Microsoft Azure"", ""Microsoft Exchange Server"", ""Modernizr"", ""New Relic"", ""Drupal"", ""Optimizely"", ""Rackspace Hosting"", ""Red Hat (Unspecified Product)"", ""Red Hat Enterprise Linux Server"", ""Symantec (Unspecified Product)"", ""Apache (Unspecified Product)"", ""Apache HTTP Server"", ""jQuery"", ""PHP"", ""Twitter"", ""Varnish"", ""HTML""]}",null
uai01127808286,Barkan Management Company Inc,www.barkanco.com,24 Farnsworth St,Boston,Massachusetts,2210,United States,AMER,US,NA,IT Services,It Consulting & Other Services,451020,Medium Large,NULL,#ERROR!,$500M-$1B,500-999,NULL,NULL,NULL,7373,541512,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"{""technographic"": [""Adobe Shockwave"", ""Amazon AWS"", ""Amazon Route 53"", ""BMC Remedy ARS"", ""BMC Software"", ""Google Analytics"", ""Google G Suite"", ""Microsoft Exchange Server"", ""Microsoft Office"", ""Microsoft PowerPoint"", ""Modernizr"", ""Lightbox"", ""nginx"", ""Apache (Unspecified Product)"", ""Apache HTTP Server"", ""HTML"", ""Yardi"", ""Yardi PAYscan"", ""Yardi Voyager""]}",null
uai01123446524,Clicksquared Inc,www.clicksquared.com,280 Summer Street,Boston,Massachusetts,2210,United States,AMER,US,NA,IT Services,It Consulting & Other Services,451020,Soho,NULL,#ERROR!,$0-$1M,1-9,NULL,NULL,NULL,7373,541512,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"{""technographic"": [""AdRoll"", ""DNS Made Easy"", ""GoDaddy Hosting"", ""CentOS"", ""Drupal"", ""Apache (Unspecified Product)"", ""Apache HTTP Server"", ""jQuery"", ""PHP""]}",null
uai01124297408,Hp Enterprises Cloud Technology Partners,www.cloudtp.com,321 Summer St Fl 5,Boston,Massachusetts,2210,United States,AMER,US,NA,IT Services,It Consulting & Other Services,451020,Enterprise,NULL,#ERROR!,$500M-$1B,1000+,NULL,NULL,NULL,7373,541512,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"{""technographic"": [""AddThis"", ""Amazon AWS"", ""Amazon CloudFront"", ""Amazon EC2"", ""Amazon Web Hosting"", ""AppNexus"", ""Chef"", ""Chef InSpec"", ""ClickTale"", ""DataXu"", ""Facebook-for-Websites"", ""Ajax"", ""GoDaddy Hosting"", ""Google"", ""Google Ad Manager"", ""Google Analytics"", ""Google G Suite"", ""Google Maps"", ""Google Tag Manager"", ""reCAPTCHA"", ""Greenhouse"", ""HubSpot"", ""Windows Live Writer"", ""MooTools"", ""RequireJS"", ""Salesforce.com (Unspecified Product)"", ""Salesforce.com Force.com"", ""SoundCloud"", ""Tealium"", ""jQuery"", ""Twitter"", ""Twitter Tweet Button"", ""Wistia"", ""WordPress"", ""HTML"", ""Yoast"", ""Zendesk""]}",null
